2013-04-01,109873.0
2013-07-01,107653.0
2013-10-01,106035.0
2014-01-01,115555.0
2014-04-01,109706.0
2014-07-01,117407.0
2014-10-01,100255.0
2015-01-01,111920.0
2015-04-01,106795.0
2015-07-01,94703.0
2015-10-01,100247.0
2016-01-01,106636.0
2016-04-01,98905.0
2016-07-01,97512.0
2016-10-01,95463.0
2017-01-01,98482.0
2017-04-01,99813.0
2017-07-01,97804.0
2017-10-01,89046.0
2018-01-01,93149.0
2018-04-01,95942.0
2018-07-01,88241.0
2018-10-01,85440.0
2019-01-01,83411.0
2019-04-01,92406.0
2019-07-01,88856.0
2019-10-01,68335.0
